threshold,fpr,fnr
0.80978274,0.43879498,0.47633136
0.80977368,0.43880462,0.47633136
0.80977136,0.43881426,0.47633136
0.80976439,0.43882389,0.47633136
0.80976069,0.43883353,0.47633136
0.80973947,0.43884317,0.47633136
0.80973649,0.43885280,0.47633136
0.80973452,0.43886244,0.47633136
0.80973208,0.43887208,0.47633136
0.80972719,0.43888171,0.47633136
0.80968690,0.43889135,0.47633136
0.80968374,0.43890099,0.47633136
0.80967963,0.43891063,0.47633136
0.80965716,0.43892026,0.47633136
0.80965179,0.43892990,0.47633136
0.80965030,0.43893954,0.47633136
0.80964494,0.43894917,0.47633136
0.80964208,0.43895881,0.47633136
0.80963886,0.43896845,0.47633136
0.80963820,0.43897809,0.47633136
0.80963778,0.43898772,0.47633136
0.80963123,0.43899736,0.47633136
0.80959523,0.43900700,0.47633136
0.80958962,0.43901663,0.47633136
0.80958116,0.43902627,0.47633136
0.80957997,0.43903591,0.47633136
0.80955362,0.43904554,0.47633136
0.80954719,0.43905518,0.47633136
0.80953658,0.43906482,0.47633136
0.80953431,0.43907446,0.47633136
0.80953395,0.43908409,0.47633136
0.80952823,0.43909373,0.47633136
0.80950725,0.43910337,0.47633136
0.80950665,0.43911300,0.47633136
0.80947047,0.43912264,0.47633136
0.80946791,0.43913228,0.47633136
0.80944258,0.43914192,0.47633136
0.80944061,0.43915155,0.47633136
0.80943227,0.43916119,0.47633136
0.80939353,0.43917083,0.47633136
0.80938721,0.43918046,0.47633136
0.80937183,0.43919010,0.47633136
0.80937153,0.43919974,0.47633136
0.80936444,0.43920937,0.47633136
0.80936193,0.43921901,0.47633136
0.80936110,0.43922865,0.47633136
0.80936044,0.43923829,0.47633136
0.80935919,0.43924792,0.47633136
0.80933821,0.43925756,0.47633136
0.80931485,0.43926720,0.47633136
0.80930728,0.43927683,0.47633136
0.80930620,0.43928647,0.47633136
0.80928898,0.43929611,0.47633136
0.80927706,0.43930575,0.47633136
0.80927223,0.43931538,0.47633136
0.80927062,0.43932502,0.47633136
0.80926865,0.43933466,0.47633136
0.80925965,0.43934429,0.47633136
0.80925834,0.43935393,0.47633136
0.80925059,0.43936357,0.47633136
0.80924278,0.43937321,0.47633136
0.80923975,0.43938284,0.47633136
0.80923373,0.43939248,0.47633136
0.80923283,0.43940212,0.47633136
0.80921984,0.43940212,0.47337278
0.80921823,0.43941175,0.47337278
0.80920541,0.43942139,0.47337278
0.80920053,0.43943103,0.47337278
0.80919766,0.43944066,0.47337278
0.80919731,0.43945030,0.47337278
0.80919671,0.43945994,0.47337278
0.80919135,0.43946958,0.47337278
0.80917084,0.43947921,0.47337278
0.80916905,0.43948885,0.47337278
0.80914956,0.43949849,0.47337278
0.80913639,0.43950812,0.47337278
0.80912638,0.43951776,0.47337278
0.80911893,0.43952740,0.47337278
0.80911815,0.43953704,0.47337278
0.80908382,0.43954667,0.47337278
0.80907452,0.43955631,0.47337278
0.80907017,0.43956595,0.47337278
0.80904943,0.43957558,0.47337278
0.80903614,0.43958522,0.47337278
0.80899608,0.43959486,0.47337278
0.80898607,0.43960449,0.47337278
0.80897617,0.43961413,0.47337278
0.80897588,0.43962377,0.47337278
0.80897570,0.43963341,0.47337278
0.80896771,0.43964304,0.47337278
0.80896688,0.43965268,0.47337278
0.80895901,0.43966232,0.47337278
0.80895454,0.43967195,0.47337278
0.80895358,0.43968159,0.47337278
0.80894005,0.43969123,0.47337278
0.80893606,0.43970087,0.47337278
0.80893415,0.43971050,0.47337278
0.80891061,0.43972014,0.47337278
0.80890596,0.43972978,0.47337278
0.80890536,0.43973941,0.47337278
0.80890399,0.43974905,0.47337278
0.80889171,0.43975869,0.47337278
0.80888975,0.43976832,0.47337278
0.80888307,0.43977796,0.47337278
0.80888236,0.43978760,0.47337278
0.80888104,0.43979724,0.47337278
0.80888081,0.43980687,0.47337278
0.80886281,0.43981651,0.47337278
0.80884910,0.43982615,0.47337278
0.80884874,0.43983578,0.47337278
0.80883467,0.43984542,0.47337278
0.80883086,0.43985506,0.47337278
0.80878663,0.43986470,0.47337278
0.80878419,0.43987433,0.47337278
0.80875599,0.43988397,0.47337278
0.80874360,0.43989361,0.47337278
0.80872703,0.43990324,0.47337278
0.80871600,0.43991288,0.47337278
0.80871224,0.43992252,0.47337278
0.80870652,0.43993216,0.47337278
0.80869401,0.43994179,0.47337278
0.80868256,0.43995143,0.47337278
0.80868244,0.43996107,0.47337278
0.80868089,0.43997070,0.47337278
0.80867994,0.43998034,0.47337278
0.80867404,0.43998998,0.47337278
0.80866832,0.43999961,0.47337278
0.80866480,0.44000925,0.47337278
0.80865312,0.44001889,0.47337278
0.80863774,0.44002853,0.47337278
0.80863738,0.44003816,0.47337278
0.80863607,0.44004780,0.47337278
0.80863392,0.44005744,0.47337278
0.80862880,0.44006707,0.47337278
0.80859601,0.44007671,0.47337278
0.80859566,0.44008635,0.47337278
0.80857718,0.44009599,0.47337278
0.80856264,0.44010562,0.47337278
0.80856246,0.44011526,0.47337278
0.80856240,0.44012490,0.47337278
0.80855560,0.44013453,0.47337278
0.80855203,0.44014417,0.47337278
0.80855101,0.44015381,0.47337278
0.80855066,0.44016344,0.47337278
0.80852938,0.44017308,0.47337278
0.80852342,0.44018272,0.47337278
0.80851948,0.44019236,0.47337278
0.80851591,0.44020199,0.47337278
0.80851346,0.44021163,0.47337278
0.80848879,0.44022127,0.47337278
0.80848479,0.44023090,0.47337278
0.80847949,0.44024054,0.47337278
0.80847758,0.44025018,0.47337278
0.80846381,0.44025982,0.47337278
0.80844796,0.44026945,0.47337278
0.80843651,0.44027909,0.47337278
0.80843562,0.44028873,0.47337278
0.80841023,0.44029836,0.47337278
0.80840838,0.44030800,0.47337278
0.80839777,0.44031764,0.47337278
0.80839735,0.44032727,0.47337278
0.80839503,0.44033691,0.47337278
0.80839300,0.44034655,0.47337278
0.80838180,0.44035619,0.47337278
0.80838108,0.44036582,0.47337278
0.80835712,0.44037546,0.47337278
0.80835271,0.44038510,0.47337278
0.80830741,0.44039473,0.47337278
0.80830717,0.44040437,0.47337278
0.80830663,0.44041401,0.47337278
0.80829573,0.44042365,0.47337278
0.80827707,0.44043328,0.47337278
0.80824482,0.44044292,0.47337278
0.80823231,0.44045256,0.47337278
0.80822891,0.44046219,0.47337278
0.80822361,0.44047183,0.47337278
0.80821896,0.44048147,0.47337278
0.80821878,0.44049110,0.47337278
0.80820918,0.44050074,0.47337278
0.80820811,0.44051038,0.47337278
0.80820596,0.44052002,0.47337278
0.80819476,0.44052965,0.47337278
0.80819327,0.44053929,0.47337278
0.80819046,0.44054893,0.47337278
0.80818343,0.44055856,0.47337278
0.80818009,0.44055856,0.47041420
0.80816460,0.44056820,0.47041420
0.80814505,0.44057784,0.47041420
0.80813944,0.44058748,0.47041420
0.80812693,0.44059711,0.47041420
0.80812246,0.44060675,0.47041420
0.80812228,0.44061639,0.47041420
0.80810654,0.44062602,0.47041420
0.80809915,0.44063566,0.47041420
0.80809271,0.44064530,0.47041420
0.80809176,0.44065494,0.47041420
0.80808663,0.44066457,0.47041420
0.80808520,0.44067421,0.47041420
0.80805898,0.44068385,0.47041420
0.80805779,0.44069348,0.47041420
0.80802107,0.44070312,0.47041420
0.80801415,0.44071276,0.47041420
0.80801278,0.44072239,0.47041420
0.80799985,0.44073203,0.47041420
0.80798507,0.44074167,0.47041420
0.80796272,0.44075131,0.47041420
0.80794972,0.44076094,0.47041420
0.80794209,0.44077058,0.47041420
0.80793738,0.44078022,0.47041420
0.80792832,0.44078985,0.47041420
0.80791354,0.44079949,0.47041420
0.80791348,0.44080913,0.47041420
0.80790329,0.44081877,0.47041420
0.80789578,0.44082840,0.47041420
0.80789256,0.44083804,0.47041420
0.80785906,0.44084768,0.47041420
0.80785823,0.44085731,0.47041420
0.80785424,0.44086695,0.47041420
0.80783933,0.44087659,0.47041420
0.80783170,0.44088622,0.47041420
0.80781627,0.44089586,0.47041420
0.80781305,0.44090550,0.47041420
0.80780917,0.44091514,0.47041420
0.80780566,0.44092477,0.47041420
0.80780518,0.44093441,0.47041420
0.80780441,0.44094405,0.47041420
0.80780309,0.44095368,0.47041420
0.80779660,0.44096332,0.47041420
0.80779082,0.44097296,0.47041420
0.80779040,0.44098260,0.47041420
0.80778039,0.44099223,0.47041420
0.80777621,0.44100187,0.47041420
0.80777115,0.44101151,0.47041420
0.80776107,0.44102114,0.47041420
0.80773789,0.44103078,0.47041420
0.80771613,0.44104042,0.47041420
0.80770051,0.44105005,0.47041420
0.80770028,0.44105969,0.47041420
0.80769664,0.44106933,0.47041420
0.80769575,0.44107897,0.47041420
0.80768335,0.44108860,0.47041420
0.80766708,0.44109824,0.47041420
0.80765986,0.44110788,0.47041420
0.80765325,0.44111751,0.47041420
0.80762744,0.44112715,0.47041420
0.80760860,0.44113679,0.47041420
0.80760336,0.44114643,0.47041420
0.80760241,0.44115606,0.47041420
0.80757737,0.44116570,0.47041420
0.80755818,0.44117534,0.47041420
0.80753613,0.44118497,0.47041420
0.80753028,0.44119461,0.47041420
0.80752575,0.44120425,0.47041420
0.80752039,0.44121389,0.47041420
0.80750513,0.44122352,0.47041420
0.80750096,0.44123316,0.47041420
0.80749309,0.44124280,0.47041420
0.80748063,0.44125243,0.47041420
0.80747825,0.44126207,0.47041420
0.80747342,0.44127171,0.47041420
0.80746794,0.44128134,0.47041420
0.80746257,0.44129098,0.47041420
0.80745262,0.44130062,0.47041420
0.80742985,0.44131026,0.47041420
0.80742157,0.44131989,0.47041420
0.80740887,0.44132953,0.47041420
0.80740571,0.44133917,0.47041420
0.80740404,0.44134880,0.47041420
0.80740315,0.44135844,0.47041420
0.80739439,0.44136808,0.47041420
0.80737686,0.44137772,0.47041420
0.80737448,0.44138735,0.47041420
0.80736947,0.44139699,0.47041420
0.80736369,0.44140663,0.47041420
0.80735356,0.44141626,0.47041420
0.80734563,0.44142590,0.47041420
0.80734348,0.44143554,0.47041420
0.80732906,0.44144517,0.47041420
0.80732775,0.44145481,0.47041420
0.80732715,0.44146445,0.47041420
0.80731982,0.44147409,0.47041420
0.80731225,0.44148372,0.47041420
0.80729675,0.44149336,0.47041420
0.80728066,0.44150300,0.47041420
0.80726159,0.44151263,0.47041420
0.80726016,0.44152227,0.47041420
0.80725032,0.44153191,0.47041420
0.80724192,0.44154155,0.47041420
0.80722576,0.44155118,0.47041420
0.80719960,0.44156082,0.47041420
0.80719417,0.44157046,0.47041420
0.80719036,0.44158009,0.47041420
0.80717409,0.44158973,0.47041420
0.80714500,0.44159937,0.47041420
0.80713421,0.44160900,0.47041420
0.80712175,0.44161864,0.47041420
0.80711842,0.44162828,0.47041420
0.80709904,0.44163792,0.47041420
0.80709767,0.44164755,0.47041420
0.80709243,0.44165719,0.47041420
0.80709016,0.44166683,0.47041420
0.80708957,0.44167646,0.47041420
0.80708492,0.44168610,0.47041420
0.80707455,0.44169574,0.47041420
0.80707419,0.44170538,0.47041420
0.80707133,0.44171501,0.47041420
0.80706668,0.44172465,0.47041420
0.80706632,0.44173429,0.47041420
0.80705172,0.44174392,0.47041420
0.80704260,0.44175356,0.47041420
0.80702549,0.44176320,0.47041420
0.80700421,0.44177284,0.47041420
0.80699563,0.44178247,0.47041420
0.80698860,0.44179211,0.47041420
0.80694330,0.44180175,0.47041420
0.80693501,0.44181138,0.47041420
0.80688304,0.44182102,0.47041420
0.80688256,0.44183066,0.47041420
0.80688226,0.44184029,0.47041420
0.80688018,0.44184993,0.47041420
0.80687523,0.44185957,0.47041420
0.80686975,0.44186921,0.47041420
0.80686337,0.44187884,0.47041420
0.80684781,0.44188848,0.47041420
0.80684221,0.44189812,0.47041420
0.80684030,0.44190775,0.47041420
0.80683917,0.44191739,0.47041420
0.80683708,0.44192703,0.47041420
0.80683315,0.44193667,0.47041420
0.80682802,0.44194630,0.47041420
0.80681956,0.44195594,0.47041420
0.80681103,0.44196558,0.47041420
0.80680919,0.44197521,0.47041420
0.80680865,0.44198485,0.47041420
0.80680466,0.44199449,0.47041420
0.80678856,0.44200412,0.47041420
0.80678087,0.44201376,0.47041420
0.80678052,0.44202340,0.47041420
0.80676103,0.44203304,0.47041420
0.80675304,0.44204267,0.47041420
0.80675066,0.44205231,0.47041420
0.80674720,0.44206195,0.47041420
0.80674368,0.44207158,0.47041420
0.80673039,0.44208122,0.47041420
0.80671906,0.44209086,0.47041420
0.80670631,0.44210050,0.47041420
0.80669957,0.44211013,0.47041420
0.80669129,0.44211977,0.47041420
0.80668712,0.44212941,0.47041420
0.80668199,0.44213904,0.47041420
0.80665970,0.44214868,0.47041420
0.80665261,0.44215832,0.47041420
0.80664945,0.44216795,0.47041420
0.80661047,0.44217759,0.47041420
0.80661011,0.44218723,0.47041420
0.80659044,0.44219687,0.47041420
0.80659032,0.44220650,0.47041420
0.80657995,0.44221614,0.47041420
0.80656666,0.44222578,0.47041420
0.80656612,0.44223541,0.47041420
0.80656075,0.44224505,0.47041420
0.80655813,0.44225469,0.47041420
0.80655277,0.44226433,0.47041420
0.80654615,0.44227396,0.47041420
0.80651748,0.44227396,0.46745562
0.80651331,0.44228360,0.46745562
0.80650413,0.44229324,0.46745562
0.80649984,0.44230287,0.46745562
0.80649889,0.44231251,0.46745562
0.80648232,0.44232215,0.46745562
0.80648100,0.44233178,0.46745562
0.80647767,0.44234142,0.46745562
0.80646724,0.44235106,0.46745562
0.80646402,0.44236070,0.46745562
0.80645031,0.44237033,0.46745562
0.80645025,0.44237997,0.46745562
0.80643696,0.44238961,0.46745562
0.80642653,0.44239924,0.46745562
0.80641913,0.44240888,0.46745562
0.80640411,0.44241852,0.46745562
0.80639595,0.44242816,0.46745562
0.80639505,0.44243779,0.46745562
0.80637574,0.44244743,0.46745562
0.80637407,0.44245707,0.46745562
0.80633688,0.44246670,0.46745562
0.80633652,0.44247634,0.46745562
0.80633521,0.44248598,0.46745562
0.80630565,0.44249562,0.46745562
0.80630535,0.44250525,0.46745562
0.80630022,0.44251489,0.46745562
0.80629951,0.44252453,0.46745562
0.80629593,0.44253416,0.46745562
0.80629295,0.44254380,0.46745562
0.80628842,0.44255344,0.46745562
0.80628729,0.44256307,0.46745562
0.80627799,0.44257271,0.46745562
0.80626559,0.44258235,0.46745562
0.80626017,0.44259199,0.46745562
0.80625844,0.44260162,0.46745562
0.80625415,0.44260162,0.46449704
0.80623251,0.44261126,0.46449704
0.80623019,0.44262090,0.46449704
0.80622506,0.44263053,0.46449704
0.80621850,0.44264017,0.46449704
0.80621499,0.44264981,0.46449704
0.80621433,0.44265945,0.46449704
0.80620778,0.44266908,0.46449704
0.80620599,0.44267872,0.46449704
0.80620289,0.44268836,0.46449704
0.80620241,0.44269799,0.46449704
0.80620027,0.44270763,0.46449704
0.80619562,0.44271727,0.46449704
0.80618870,0.44272690,0.46449704
0.80618668,0.44273654,0.46449704
0.80617613,0.44274618,0.46449704
0.80617177,0.44275582,0.46449704
0.80617094,0.44276545,0.46449704
0.80616814,0.44277509,0.46449704
0.80615544,0.44278473,0.46449704
0.80615479,0.44279436,0.46449704
0.80615240,0.44280400,0.46449704
0.80615145,0.44281364,0.46449704
0.80614412,0.44282328,0.46449704
0.80613959,0.44283291,0.46449704
0.80612135,0.44284255,0.46449704
0.80611718,0.44285219,0.46449704
0.80611223,0.44286182,0.46449704
0.80610979,0.44287146,0.46449704
0.80609059,0.44288110,0.46449704
0.80608231,0.44289073,0.46449704
0.80608225,0.44290037,0.46449704
0.80605221,0.44291001,0.46449704
0.80604899,0.44291965,0.46449704
0.80604827,0.44292928,0.46449704
0.80603892,0.44293892,0.46449704
0.80603814,0.44294856,0.46449704
0.80603319,0.44296783,0.46449704
0.80601323,0.44297747,0.46449704
0.80601102,0.44298711,0.46449704
0.80600750,0.44299674,0.46449704
0.80600321,0.44300638,0.46449704
0.80599523,0.44301602,0.46449704
0.80597615,0.44302565,0.46449704
0.80597544,0.44303529,0.46449704
0.80596507,0.44304493,0.46449704
0.80596238,0.44305457,0.46449704
0.80593556,0.44306420,0.46449704
0.80592692,0.44307384,0.46449704
0.80592644,0.44308348,0.46449704
0.80592275,0.44309311,0.46449704
0.80591673,0.44310275,0.46449704
0.80590332,0.44311239,0.46449704
0.80590010,0.44312202,0.46449704
0.80587637,0.44313166,0.46449704
0.80587488,0.44314130,0.46449704
0.80586934,0.44315094,0.46449704
0.80586237,0.44316057,0.46449704
0.80585909,0.44317021,0.46449704
0.80584669,0.44317985,0.46449704
0.80582547,0.44318948,0.46449704
0.80582041,0.44319912,0.46449704
0.80581498,0.44320876,0.46449704
0.80579555,0.44321840,0.46449704
0.80579484,0.44322803,0.46449704
0.80578947,0.44323767,0.46449704
0.80578709,0.44324731,0.46449704
0.80578351,0.44325694,0.46449704
0.80578029,0.44326658,0.46449704
0.80577171,0.44327622,0.46449704
0.80576122,0.44328585,0.46449704
0.80573988,0.44329549,0.46449704
0.80573750,0.44330513,0.46449704
0.80572450,0.44331477,0.46449704
0.80572033,0.44332440,0.46449704
0.80571115,0.44333404,0.46449704
0.80571008,0.44334368,0.46449704
0.80570817,0.44335331,0.46449704
0.80567503,0.44336295,0.46449704
0.80567253,0.44337259,0.46449704
0.80564541,0.44338223,0.46449704
0.80564511,0.44339186,0.46449704
0.80564237,0.44340150,0.46449704
0.80563968,0.44341114,0.46449704
0.80561733,0.44342077,0.46449704
0.80561507,0.44343041,0.46449704
0.80559933,0.44344005,0.46449704
0.80559236,0.44344968,0.46449704
0.80558699,0.44345932,0.46449704
0.80558532,0.44346896,0.46449704
0.80557716,0.44347860,0.46449704
0.80556345,0.44348823,0.46449704
0.80554974,0.44349787,0.46449704
0.80554855,0.44350751,0.46449704
0.80553687,0.44351714,0.46449704
0.80551821,0.44352678,0.46449704
0.80551672,0.44353642,0.46449704
0.80551636,0.44354606,0.46449704
0.80550289,0.44355569,0.46449704
0.80549967,0.44356533,0.46449704
0.80548060,0.44357497,0.46449704
0.80547893,0.44358460,0.46449704
0.80547678,0.44359424,0.46449704
0.80546701,0.44360388,0.46449704
0.80546606,0.44361352,0.46449704
0.80545664,0.44362315,0.46449704
0.80544764,0.44363279,0.46449704
0.80543679,0.44364243,0.46449704
0.80540645,0.44365206,0.46449704
0.80539274,0.44366170,0.46449704
0.80538595,0.44367134,0.46449704
0.80536580,0.44368097,0.46449704
0.80535668,0.44369061,0.46449704
0.80535638,0.44370025,0.46449704
0.80534548,0.44370989,0.46449704
0.80534458,0.44371952,0.46449704
0.80532551,0.44372916,0.46449704
0.80532128,0.44373880,0.46449704
0.80531651,0.44374843,0.46449704
0.80530012,0.44375807,0.46449704
0.80527103,0.44377735,0.46449704
0.80523968,0.44378698,0.46449704
0.80523956,0.44379662,0.46449704
0.80522376,0.44380626,0.46449704
0.80521607,0.44381589,0.46449704
0.80521536,0.44382553,0.46449704
0.80521035,0.44383517,0.46449704
0.80520803,0.44384480,0.46449704
0.80519247,0.44385444,0.46449704
0.80518222,0.44386408,0.46449704
0.80517316,0.44387372,0.46449704
0.80516219,0.44388335,0.46449704
0.80515796,0.44389299,0.46449704
0.80515671,0.44390263,0.46449704
0.80515504,0.44391226,0.46449704
0.80514574,0.44392190,0.46449704
0.80514562,0.44393154,0.46449704
0.80512995,0.44394118,0.46449704
0.80511439,0.44395081,0.46449704
0.80510783,0.44396045,0.46449704
0.80509424,0.44397009,0.46449704
0.80509162,0.44397972,0.46449704
0.80508536,0.44398936,0.46449704
0.80507648,0.44399900,0.46449704
0.80507404,0.44400863,0.46449704
0.80506909,0.44401827,0.46449704
0.80506831,0.44402791,0.46449704
0.80505812,0.44403755,0.46449704
0.80505162,0.44404718,0.46449704
0.80505025,0.44405682,0.46449704
0.80505019,0.44406646,0.46449704
0.80504358,0.44407609,0.46449704
0.80504322,0.44408573,0.46449704
0.80503070,0.44409537,0.46449704
0.80502737,0.44410501,0.46449704
0.80502373,0.44411464,0.46449704
0.80502254,0.44412428,0.46449704
0.80501604,0.44413392,0.46449704
0.80500025,0.44414355,0.46449704
0.80499268,0.44415319,0.46449704
0.80498755,0.44416283,0.46449704
0.80498695,0.44417246,0.46449704
0.80498374,0.44418210,0.46449704
0.80497956,0.44419174,0.46449704
0.80496478,0.44420138,0.46449704
0.80496454,0.44421101,0.46449704
0.80495214,0.44422065,0.46449704
0.80493057,0.44423029,0.46449704
0.80492705,0.44423992,0.46449704
0.80491555,0.44424956,0.46449704
0.80491537,0.44425920,0.46449704
0.80490065,0.44426884,0.46449704
0.80489969,0.44427847,0.46449704
0.80489957,0.44428811,0.46449704
0.80489898,0.44429775,0.46449704
0.80489326,0.44430738,0.46449704
0.80489123,0.44431702,0.46449704
0.80488324,0.44432666,0.46449704
0.80487740,0.44433630,0.46449704
0.80487400,0.44434593,0.46449704
0.80484712,0.44435557,0.46449704
0.80482948,0.44436521,0.46449704
0.80482799,0.44437484,0.46449704
0.80481625,0.44438448,0.46449704
0.80479360,0.44439412,0.46449704
0.80478728,0.44440375,0.46449704
0.80478293,0.44441339,0.46449704
0.80477262,0.44442303,0.46449704
